,0,1,2
0,0.4609010385344531,0.2774903653286421,0.2616085961369049
1,0.2223119584043367,0.32802519884813125,0.44966284274753193
2,0.12217105485591076,0.32813346195817,0.5496954831859194
3,0.3634085259960504,0.29696672479087743,0.3396247492130722
4,0.28159541826861967,0.31126626114234685,0.4071383205890335
5,0.5546219095019242,0.24805260161160103,0.19732548888647486
6,0.5739164564455924,0.25416007009942065,0.17192347345498699
7,0.10226667861304947,0.4598123734915109,0.4379209478954397
8,0.6190885846340943,0.23356670825234174,0.147344707113564
9,0.9008449585216994,0.0850881884855734,0.014066852992727264
10,0.3549934477433913,0.31143601591741726,0.3335705363391915
11,0.18306306056453595,0.2841839309386264,0.5327530084968377
12,0.24759066661796253,0.3200669891896415,0.43234234419239603
13,0.7235536130912106,0.19804869263757371,0.07839769427121557
14,0.24547263171071976,0.33276409761114534,0.42176327067813496
15,0.19883640318854467,0.2930085592058716,0.5081550376055837
16,0.33411826715421467,0.32310355532335977,0.34277817752242556
17,0.5506812486026783,0.2757147316350603,0.1736040197622614
18,0.07145808281236136,0.4924543678195333,0.4360875493681053
19,0.352598672462264,0.3224114678024339,0.324989859735302
20,0.12649682935011217,0.3798985006683592,0.49360466998152874
21,0.21390669628108608,0.37153408539070515,0.41455921832820886
22,0.17688527403715368,0.3549630948275108,0.4681516311353354
23,0.554321930178337,0.2689770134766996,0.17670105634496347
24,0.22498756894230862,0.32589981216548236,0.44911261889220894
25,0.25366260049236644,0.3218714082001136,0.42446599130752005
26,0.3218797111858893,0.3301126708234723,0.34800761799063845
27,0.31729129909356596,0.331647307911809,0.3510613929946251
28,0.6674188878337551,0.22532153855087,0.10725957361537479
29,0.4263871982005614,0.29620133108030894,0.27741147071912975
30,0.13826143012164988,0.3901491680041902,0.4715894018741598
31,0.22106759344833382,0.3500510421553651,0.428881364396301
32,0.3577881963936205,0.29825936132901276,0.34395244227736693
33,0.7772361052882995,0.16268831680616935,0.06007557790553109
34,0.5373948493139586,0.26488335118371703,0.1977217995023243
35,0.3463937874911385,0.33059741784058533,0.32300879466827614
36,0.2665581662921803,0.3299604396915868,0.40348139401623284
37,0.12060289848390392,0.3790687748533441,0.5003283266627518
38,0.7705969810706155,0.1683476782584822,0.06105534067090225
39,0.13668661520384331,0.2828548281106006,0.5804585566855561
40,0.5014238060985191,0.2653703660231817,0.23320582787829924
41,0.11349567763146991,0.37900768077646013,0.50749664159207
42,0.12124391121530609,0.34861210297297524,0.5301439858117187
43,0.16675308916742948,0.32138160970804863,0.511865301124522
44,0.20999956784171508,0.3162256755960471,0.4737747565622379
45,0.09966549613702902,0.3426703719341937,0.5576641319287773
46,0.24119354912038296,0.32109871225894654,0.4377077386206705
47,0.8632149271642611,0.1110530055948231,0.025732067240915674
48,0.11350647618656022,0.38756186514616997,0.49893165866726985
49,0.07658259809968394,0.4388555243817329,0.4845618775185832
50,0.44416797844525596,0.3010381495586155,0.2547938719961284
51,0.2078322844082211,0.2759761970539185,0.5161915185378604
52,0.30765874302080526,0.2797482265851076,0.4125930303940873
53,0.08096404683320599,0.40897595585941204,0.5100599973073819
54,0.16204115754227424,0.3365291536406835,0.5014296888170422
55,0.4615390494426488,0.2773968671535879,0.26106408340376336
56,0.19671609718539196,0.3093674136488272,0.4939164891657808
57,0.6519088565839193,0.22459613340387558,0.12349501001220521
58,0.13720834927173858,0.3203773712601539,0.5424142794681075
59,0.2721482273562881,0.3385233861488924,0.3893283864948195
60,0.08885802921206837,0.3730284006719139,0.5381135701160177
61,0.28880984663969955,0.3057545345189416,0.4054356188413589
62,0.16607581578049474,0.3523545869976266,0.48156959722187864
63,0.24121023200112424,0.3415572819806132,0.41723248601826246
64,0.15801515191269408,0.34903538231718095,0.492949465770125
65,0.42608329119269167,0.29004917360144344,0.2838675352058648
66,0.6527832205256131,0.22410607493382717,0.12311070454055978
67,0.14522544085283318,0.38232553981215034,0.47244901933501654
68,0.20748162243615065,0.32139903615058085,0.47111934141326856
69,0.35990196161663385,0.2675870261893767,0.37251101219398947
70,0.11380102083462683,0.37218927371217425,0.5140097054531989
71,0.2780614855322736,0.35266004109493787,0.3692784733727886
72,0.10146588935912078,0.3446810066500468,0.5538531039908324
73,0.4235519218181978,0.31126918393237785,0.26517889424942437
74,0.46227482014922483,0.29192569648201844,0.24579948336875676
75,0.7412837707391342,0.1808584553378375,0.0778577739230282
76,0.2882680091844519,0.3469253256921664,0.3648066651233818
77,0.08513662528001406,0.38187174503324706,0.5329916296867389
78,0.39555651097544653,0.289213824403658,0.31522966462089536
79,0.12265915893429469,0.3805422791966553,0.4967985618690501
80,0.592843471940618,0.2589652051565993,0.14819132290278267
81,0.3667881559307052,0.2887879133111915,0.34442393075810324
82,0.3346893416936812,0.2970971723082777,0.3682134859980411
83,0.592020144978341,0.24301426091659778,0.16496559410506123
84,0.141308541147562,0.3663639750916302,0.4923274837608077
85,0.3808892958941466,0.32224555095939056,0.29686515314646283
86,0.2613895877591165,0.33395673536828197,0.4046536768726015
87,0.6308494724308088,0.23837243341198955,0.13077809415720162
88,0.8022081195042309,0.15313955118472491,0.044652329311044126
89,0.8002552387263122,0.15147198824802288,0.04827277302566498
90,0.20807597601245045,0.3573104274436457,0.43461359654390386
91,0.09581567074434233,0.3785892280268441,0.5255951012288136
92,0.1706698617615183,0.36902872932132535,0.46030140891715626
93,0.6150692668281654,0.242316065896984,0.14261466727485053
94,0.4092289242701993,0.2940425056463646,0.29672857008343617
95,0.22217664889514396,0.3053221858999212,0.47250116520493474
96,0.25121672279683477,0.27288704577091244,0.4758962314322529
97,0.32178719702591246,0.3245917948159777,0.35362100815810976
98,0.2805259799475952,0.2967709552245219,0.4227030648278829
99,0.8045659633337486,0.14895918508817405,0.04647485157807724
100,0.49342524859699866,0.2826406783232662,0.22393407307973512
101,0.36045643855477216,0.3062362518357702,0.33330730960945765
102,0.3338285676870644,0.29738598980460856,0.368785442508327
103,0.5283910309206781,0.263169668497391,0.20843930058193114
104,0.3014154648344221,0.3401209542995077,0.35846358086607005
105,0.23375190365377266,0.3251426716135697,0.44110542473265757
106,0.6198363025686049,0.22146007177153976,0.1587036256598553
107,0.28723926886620665,0.34261253696154526,0.37014819417224815
108,0.1889699517149052,0.34033297966419934,0.4706970686208954
109,0.18169682355759434,0.3751831462129912,0.4431200302294145
110,0.274735213120457,0.31827408990732037,0.40699069697222273
111,0.2986756648338882,0.33277875704522003,0.3685455781208917
112,0.2748847837061039,0.355859044004859,0.369256172289037
113,0.19278559920424793,0.34237333143700976,0.4648410693587424
114,0.12922969851730312,0.37491975901261904,0.4958505424700779
115,0.922607114904528,0.06909232515250331,0.008300559942968754
116,0.21941905696376693,0.31421459100469923,0.46636635203153387
117,0.3293034771186294,0.3289673106897985,0.3417292121915721
118,0.36135316061981615,0.3137691979159555,0.32487764146422826
119,0.7160846283196559,0.19938486934948252,0.08453050233086146
120,0.21104523190236738,0.29546745811646863,0.4934873099811639
121,0.5954259938712742,0.25635193315617993,0.14822207297254597
122,0.5224995074091454,0.26788144877795805,0.20961904381289664
123,0.39986552855348473,0.3020672312667849,0.29806724017973035
124,0.23688444430796513,0.30723169538371253,0.45588386030832245
125,0.5834909753180617,0.26027093034884763,0.1562380943330907
126,0.12844726709478294,0.392474864441585,0.479077868463632
127,0.29849976279490115,0.3461384439227434,0.3553617932823555
128,0.2623816023779086,0.3372967585250252,0.40032163909706614
129,0.15080268818763928,0.3974452927888822,0.4517520190234785
130,0.34366604253267924,0.3038545270147435,0.35247943045257724
131,0.25897756696543756,0.3306570691723765,0.410365363862186
132,0.9361106822538107,0.05840574412691399,0.00548357361927524
133,0.4497756581097092,0.2648919952603175,0.28533234662997337
134,0.3263187171585131,0.3297696788338436,0.3439116040076433
135,0.3909021386961655,0.2976928110053392,0.31140505029849525
136,0.06687147604561013,0.541575825693334,0.39155269826105593
137,0.1476557189488515,0.33283466074084195,0.5195096203103066
138,0.09699768657057894,0.375192948400117,0.5278093650293041
139,0.21975179082211227,0.3178563566833718,0.46239185249451586
140,0.10537428702489093,0.38353367568953534,0.5110920372855737
141,0.15619629414807104,0.3070317337147095,0.5367719721372194
142,0.3497319848411675,0.3252182242376246,0.32504979092120784
143,0.8524103905989998,0.11724796604685149,0.03034164335414874
144,0.13651007233233378,0.3352157926613925,0.5282741350062737
145,0.21037944607268172,0.32317489414029166,0.4664456597870265
146,0.2080125174678033,0.33702859129227897,0.45495889123991784
147,0.08288817219013613,0.4280853994859143,0.4890264283239496
148,0.4643282949216763,0.29167497233647754,0.2439967327418462
149,0.5096901582355553,0.26965857645651004,0.22065126530793472
150,0.4920340349690678,0.29957457310388486,0.20839139192704742
151,0.42832234627287363,0.2877989898843608,0.28387866384276556
152,0.14157676130795271,0.33437103138546587,0.5240522073065814
153,0.3545983743273853,0.33394059052364966,0.31146103514896517
154,0.2533619824418304,0.33299511456792097,0.41364290299024875
155,0.3692294411662599,0.31077092077907403,0.3199996380546661
156,0.3244685895838211,0.31787676930057907,0.3576546411155999
157,0.4230836403595801,0.31099010265643073,0.26592625698398925
158,0.5791500189730544,0.25274414862881484,0.16810583239813068
159,0.26334910833326713,0.35110306775065286,0.3855478239160799
160,0.07976852659806727,0.3759835660310695,0.5442479073708633
161,0.1317870050021717,0.35673413310820573,0.5114788618896225
162,0.7223789584932581,0.19154621974907785,0.08607482175766402
163,0.724277759973069,0.19052981272342115,0.08519242730350979
164,0.10251013811844756,0.46502809985203675,0.43246176202951564
165,0.1349831597445687,0.3965476546336165,0.4684691856218147
166,0.091987196237534,0.3805055856862188,0.5275072180762472
167,0.5651143938443107,0.24950350834220233,0.18538209781348688
168,0.5399178982894353,0.27582950758888847,0.1842525941216762
169,0.32348373784001416,0.3258312005631589,0.35068506159682705
170,0.24408082317598645,0.33330825233197736,0.4226109244920362
171,0.29144153638541476,0.3076313053964518,0.4009271582181334
172,0.5938547667680942,0.256560260539391,0.14958497269251478
173,0.6730783758627783,0.20950688743474746,0.11741473670247415
174,0.3566522946022211,0.3243955487027218,0.31895215669505717
175,0.2394614162037729,0.3734086778108447,0.38712990598538227
176,0.1714360754888042,0.3423712633117686,0.48619266119942717
177,0.38552728819114124,0.2950118876566289,0.31946082415223
178,0.33099775317645624,0.2972160192443723,0.37178622757917146
179,0.2728576333322602,0.32240813894356113,0.4047342277241786
180,0.3787020124276632,0.31176237341145463,0.3095356141608822
181,0.5724028967836559,0.26019810888550127,0.16739899433084288
182,0.609234645185581,0.24194792640249463,0.14881742841192439
183,0.47362383235250605,0.27623708939568753,0.2501390782518064
184,0.22040350460290545,0.3240682396781508,0.4555282557189438
185,0.7958041078978546,0.15395859417728786,0.05023729792485752
186,0.15691321713744097,0.33504077643720787,0.5080460064253511
187,0.14214482588730915,0.39134348393173973,0.4665116901809512
188,0.307400323026992,0.3688292856265121,0.32377039134649593
189,0.7512525038398821,0.18004241555164618,0.06870508060847175
190,0.5739766036528059,0.2662929092040542,0.15973048714313998
191,0.46980242419221396,0.26585261356706047,0.2643449622407255
192,0.4287732249630904,0.2896705614233531,0.28155621361355637
193,0.6957347253585721,0.20949879657973716,0.09476647806169088
194,0.46402465873133397,0.29416328567346856,0.24181205559519747
195,0.183279991325398,0.30248685382212265,0.5142331548524792
196,0.2770883252835188,0.28879491537772617,0.434116759338755
197,0.523716644422607,0.28031793851893094,0.19596541705846202
198,0.309291970174799,0.30234435466855075,0.3883636751566502
199,0.1423211550643232,0.39403867138159887,0.4636401735540778
200,0.13312462448991602,0.2600681044375094,0.6068072710725746
201,0.15498198444207878,0.22872816795603662,0.6162898476018847
202,0.07343628897840589,0.23600531282943527,0.6905583981921588
203,0.11559152981952629,0.22784261645530854,0.6565658537251651
204,0.12830538688631868,0.2931633971084717,0.5785312160052096
205,0.1151853557936492,0.24943019181237028,0.6353844523939806
206,0.08444404217771445,0.3233536028006253,0.5922023550216603
207,0.1096690361636631,0.27094740864246425,0.6193835551938728
208,0.07976786167887398,0.20061492034480824,0.7196172179763178
209,0.10532540534045733,0.23647133374257315,0.6582032609169696
210,0.5681352075749532,0.22176391225636405,0.21010088016868284
211,0.09139263532425809,0.2304273626479648,0.6781800020277772
212,0.19717524519568233,0.22291182276735214,0.5799129320369655
213,0.12257281295670405,0.26410289079264965,0.6133242962506463
214,0.08507124899304999,0.2240350104141942,0.6908937405927558
215,0.13668532863690863,0.2597614563699907,0.6035532149931007
216,0.13148985569025523,0.2598862099068227,0.6086239344029222
217,0.17536673915378076,0.2236493870412748,0.6009838738049444
218,0.10232553132723285,0.23924048968830067,0.6584339789844664
219,0.1467569311602868,0.2603355893570394,0.5929074794826739
220,0.20101141675708867,0.24721088331369745,0.5517776999292139
221,0.10029134544839362,0.21829060876447642,0.6814180457871301
222,0.07504167152671425,0.24150252105906225,0.6834558074142234
223,0.11124671705889082,0.25383013642788843,0.6349231465132207
224,0.0686079947571629,0.3287446830702137,0.6026473221726234
225,0.3043706848340454,0.22651777882252866,0.46911153634342595
226,0.12003480853573822,0.24266705423053395,0.6372981372337277
227,0.15486934234041036,0.2196297342192627,0.6255009234403268
228,0.09620428938558874,0.23113424386111966,0.6726614667532915
229,0.06533482966587875,0.3640742267309133,0.5705909436032078
230,0.12759597085777252,0.20775785529282834,0.6646461738493992
231,0.07711107614884945,0.20273912847620726,0.7201497953749434
232,0.09578299147192072,0.18620970752158877,0.7180073010064906
233,0.14433401668238194,0.22621762281360722,0.6294483605040109
234,0.11298354026149408,0.30023488746741006,0.5867815722710957
235,0.2491919460381779,0.26973632493159017,0.481071729030232
236,0.11909595597488595,0.2742519942802523,0.6066520497448619
237,0.09056130007692714,0.2798514793052483,0.6295872206178247
238,0.11033866147968598,0.2113523348397166,0.6783090036805974
239,0.539609444883851,0.22714018453671675,0.2332503705794323
240,0.1282063345808985,0.2851555145134494,0.5866381509056522
241,0.10214968148524303,0.2406534736503496,0.6571968448644074
242,0.1047661345663207,0.20937530947681368,0.6858585559568655
243,0.08853298660939524,0.2964588054906568,0.615008207899948
244,0.2492973187324187,0.3067425161064221,0.44396016516115916
245,0.12062921321591379,0.21675410238653803,0.6626166843975483
246,0.09527492249736468,0.2138379117563935,0.6908871657462418
247,0.12451493142244387,0.24762072256610215,0.627864346011454
248,0.16549746228138737,0.26583466266844746,0.5686678750501651
249,0.1334795951665719,0.22454659113060818,0.6419738137028199
250,0.1581896814869891,0.19122309809246701,0.650587220420544
251,0.06960881254710831,0.2669368763237795,0.6634543111291122
252,0.08355771783388304,0.2960526111999018,0.6203896709662152
253,0.21072162552203078,0.2025689110471133,0.5867094634308558
254,0.09283310312221954,0.22639414573801536,0.6807727511397651
255,0.08586151620496311,0.27527310746778205,0.6388653763272548
256,0.07126919079932907,0.3082077981618534,0.6205230110388176
257,0.161795477666366,0.2278032942024183,0.6104012281312156
258,0.11483935399370246,0.18973098363743204,0.6954296623688654
259,0.18148811693794903,0.24098003672133805,0.577531846340713
260,0.08326817310380612,0.2984809159962282,0.6182509108999655
261,0.07204930629361106,0.23219072443412536,0.6957599692722636
262,0.07548035695535286,0.20936317564044102,0.7151564674042061
263,0.1482475868856309,0.27132330807748123,0.5804291050368879
264,0.10955545898125034,0.20118221648648502,0.6892623245322647
265,0.11433789552851387,0.22955925168552105,0.6561028527859649
266,0.11241668066997372,0.23183924436668238,0.6557440749633439
267,0.2136198576251589,0.2410703756414062,0.5453097667334349
268,0.07082406755469288,0.2885284923780352,0.6406474400672719
269,0.12437418002899084,0.22422184188723981,0.6514039780837693
270,0.5436540930192915,0.2292891468996089,0.22705676008109968
271,0.2086538273490587,0.2670065715081742,0.5243396011427671
272,0.11201073303296931,0.2436106495088298,0.6443786174582009
273,0.16105391121630264,0.26138534130982877,0.5775607474738685
274,0.07112759720291406,0.2707921739943422,0.6580802288027437
275,0.08009667505606212,0.19366872882504987,0.7262345961188881
276,0.11611294618312772,0.1982845454767185,0.6856025083401538
277,0.19757520893512892,0.29164316778341187,0.5107816232814593
278,0.2916084772188551,0.24160109663166102,0.4667904261494839
279,0.09120712538956123,0.225481667939087,0.6833112066713516
280,0.09591006005469474,0.25851765433291596,0.6455722856123893
281,0.09273011022055419,0.2487855818984757,0.6584843078809702
282,0.3228330519090964,0.246711293175799,0.43045565491510457
283,0.08645996492837034,0.2565916791515432,0.6569483559200866
284,0.1531292483205872,0.25112215201684185,0.595748599662571
285,0.1543646602652601,0.2119436234822606,0.6336917162524793
286,0.07692134182415393,0.26853913815036534,0.6545395200254808
287,0.10065322291645948,0.18584697287338964,0.7134998042101509
288,0.07504870194717156,0.23882869698001147,0.686122601072817
289,0.12112449052676245,0.21968538097167953,0.659190128501558
290,0.09157266369914754,0.2419846906751896,0.6664426456256629
291,0.4821355961593501,0.21719231913706274,0.3006720847035871
292,0.10634873185549538,0.2587050908030267,0.6349461773414778
293,0.17682504584787911,0.22836584850749397,0.5948091056446271
294,0.10442635243968575,0.2529708710412389,0.6426027765190754
295,0.11094287476604466,0.22406127499532835,0.6649958502386271
296,0.10013310605513695,0.21397726499386158,0.6858896289510015
297,0.07813432674700917,0.2183088544020841,0.7035568188509067
298,0.08725273630699938,0.22239373952051988,0.6903535241724807
299,0.10725766553876181,0.1982682254197161,0.6944741090415221
300,0.24946705257723437,0.23398835858540568,0.5165445888373599
301,0.13619009550288774,0.2378963922357767,0.6259135122613355
